0.735243852874639 0.8789016418733478 5 0.19235263841480976
0.9702850874968897 0.6598973029284421 7 0.33911564662905824
0.018440411849964033 0.9717516001419894 5 0.9827080833278575
0.12923706433168047 0.8714444331732227 13 0.3316267445826542
0.21003517288926965 0.8093973836403499 9 0.059809349481282026
0.8907405802987354 0.25604813548454997 13 0.8438850933922659
0.932484831484524 0.540463592139502 5 0.5871846846805167
0.4205262739243446 0.33567153859416266 7 0.29140151057073804
0.277383987152794 0.7219878950268066 7 0.6911649450077343
0.367152817455768 0.7578640661428405 13 0.5094075732550001
0.516542725463759 0.42399190920113206 13 0.3252664046492305
0.641344820921275 0.5439282703367646 9 0.41167167467874277
0.43616763085896804 0.17927895017430573 5 0.8226974375039925
0.08079330281127539 0.42405705940242433 7 0.7158232225496381
0.5048546960879257 0.3232645228585893 13 0.7634099876045305
0.8051300526426076 0.17970298427672482 5 0.4647529677957666
0.3367379933215774 0.07766189580405314 13 0.1471590833050037
0.5905774272330052 0.9960209438183836 5 0.6509932912614281
0.8659061000388851 0.9245264104737807 9 0.7184269815112322
0.34223524684288487 0.2933772303333372 13 0.39615762286525724
0.8893727633793811 0.9141281592717806 9 0.4255461217474711
0.08514965842231492 0.07079896229442828 13 0.7730826014955837
0.7794373330786589 0.9704362709778785 9 0.9874243207016113
0.23408019221023846 0.06047569666370367 13 0.5478070203123214
0.5715669644812096 0.12115324295515251 9 0.6832682169292396
0.16593153292111706 0.5391045092453864 5 0.47792791046355787
0.04768471508086769 0.16568903080689001 9 0.04320713133907861
0.9433123059986134 0.006058327077108627 9 0.0033614432273084693
0.5959701656542399 0.34576411006339247 13 0.7689593304671393
0.30584486990464066 0.09868980226714752 9 0.27234294619608257
