0.11225236360666957 0.891146552902205 5 0.11182404127906198
0.006226393456413515 0.0862048801103974 5 0.6495277578793481
0.21726869415243 0.6392279084196975 5 0.18997010776270296
0.4745681021760888 0.589027231127291 9 0.9193142717059288
0.23118466716711683 0.9220606513168683 5 0.4120228892254345
0.1041648082777803 0.8247867355161289 13 0.7676824963482713
0.44609697931704706 0.5082858079911603 13 0.1890809031397338
0.32624342534351736 0.4833819162605031 9 0.9542541235686868
0.4136291408404922 0.5672180130622204 9 0.6916493712146244
0.5390402550417848 0.9717376916357628 5 0.9662662527588841
0.4113876977431803 0.53785696728244 13 0.7320566178115181
0.29959423505745275 0.8528987160397055 13 0.8763030901819331
0.1256433132883984 0.6072678255349854 9 0.65801835980295
0.4653476825848615 0.8089685576585818 5 0.8270916751649463
0.88075053719341 0.9866761048071194 7 0.9510904616948386
0.3345762733445493 0.4321697133572334 5 0.962973179324569
0.37490850918484087 0.09079863767256391 9 0.5326509310890003
0.9206763639647918 0.060773770128797366 5 0.08226136926032002
0.08426864728657046 0.7835458689429686 13 0.2519633875443008
0.021582823415597474 0.8864767869803453 7 0.3431060159712165
