0.3492653464178309 0.989681729355429 5 0.45618035364551524
0.11386040523403218 0.5059647247395243 13 0.948399696499171
0.6479423827521378 0.0851734694244346 9 0.020914488779648188
0.9497995396418225 0.7984161806471388 7 0.04478045825591037
0.33156020702178635 0.35849904456083803 9 0.5691987765808941
0.20914869937437386 0.5136142760409981 5 0.4104062844193289
0.031070115393543207 0.024743906556560225 7 0.3261375875291337
0.6211303413952296 0.3791856244346671 5 0.200846312076836
0.828090511508765 0.8850510568134473 13 0.9285736158960042
0.8500584542389691 0.7941123470553141 13 0.4071028909190856
0.8549753961586329 0.7447180048104719 9 0.14955877587750854
0.19991470458169125 0.7372802510142711 9 0.19129071777153217
0.5976919147443424 0.028466790096606576 13 0.3418809612755991
0.8219816280788962 0.483618555530987 9 0.3160741454840582
0.5564383199668521 0.1847018256358739 9 0.6637987353681252
0.9356273686375309 0.21104408394995122 5 0.7595614524633668
0.577484347798488 0.6911827914319817 9 0.06858921423290054
0.5415174962730996 0.44051605108799974 7 0.8396191377306607
0.03049822854380746 0.09349788995103492 13 0.9327799071210616
0.7376793633321626 0.060128494488855044 5 0.3837251821222045
