0.8669261238760414 0.0930103789061082 13 0.06506875119274891
0.887669886318752 0.7493173959957806 7 0.36613255137817347
0.987617696484849 0.09440145620902807 9 0.9415454879211129
0.7152306681520582 0.3007550906340898 5 0.48800859331028534
0.17668135854814448 0.6376438562110539 7 0.2628968899845001
0.32502438401383016 0.24732761637188116 7 0.14624707774754653
0.9099966340297583 0.2940595297752283 13 0.6921243295633255
0.40805713621597706 0.20414205765840432 5 0.37434159957978363
0.8230255698553265 0.13685346205296278 5 0.840811764855018
0.6942266071723827 0.4571532203165163 5 0.30124679270880483
0.44451432835281435 0.9117755187915243 5 0.1419800796400843
0.932136274483304 0.4743745681181327 13 0.11449307855685253
0.13710810910456572 0.7465676333760503 5 0.5876303924456459
0.41704097890846137 0.9926171149882284 9 0.7132166219829366
0.8068746063051672 0.6711897114347035 5 0.8333293125433403
0.8266519054501602 0.7671318190164916 5 0.11731576640746588
0.9928140121005471 0.6175890594387682 13 0.18288655794788822
0.03305296285298909 0.15951592191183328 5 0.8731133444078133
0.1059052121858276 0.03754883839016521 9 0.5428969501366376
0.04365629114675462 0.013099286256331055 9 0.8153939326641307
