0.00682097567768111 0.5
0.013716910040042088 0.25
0.02070782824361428 0.125
0.02785529311639878 0.0625
0.0351779416960863 0.03125
0.042792764983279184 0.015625
0.05102054781697644 0.0078125
0.05916172216180861 0.00390625
0.06894058722559794 0.001953125
0.07821663738860818 0.0009765625
0.08735519214314302 0.00048828125
0.09711511579723253 0.000244140625
0.10588587961294894 0.0001220703125
0.11463524608823127 6.103515625e-05
0.1230035513222289 3.0517578125e-05
0.1319970371455706 1.52587890625e-05
0.13995300750939554 7.62939453125e-06
0.14786764719147952 3.814697265625e-06
0.15575382162153012 1.9073486328125e-06
0.16195929307638715 9.5367431640625e-07
0.17132725228101958 4.76837158203125e-07
0.179016473837597 2.384185791015625e-07
0.18665689991873682 1.1920928955078125e-07
0.1942617505855972 5.960464477539063e-08
0.20184459216130313 2.9802322387695312e-08
0.20937245229027523 1.4901161193847656e-08
0.2168053106588784 7.450580596923828e-09
0.22414775489009217 3.725290298461914e-09
0.23140566994389442 1.862645149230957e-09
0.23858618819173066 9.313225746154785e-10
0.24569763718105278 4.656612873077393e-10
0.2527494852926175 2.3283064365386963e-10
0.25975228549564083 1.1641532182693481e-10
0.26671761740979244 5.820766091346741e-11
0.27365802788578475 2.9103830456733704e-11
0.2805869703171494 1.4551915228366852e-11
0.2875187428985828 7.275957614183426e-12
0.2944518299906133 3.637978807091713e-12
0.30129517766557146 1.8189894035458565e-12
0.3080318190214042 9.094947017729282e-13
0.31466144843184585 4.547473508864641e-13
0.32118427090133256 2.2737367544323206e-13
0.3276010101474428 1.1368683772161603e-13
0.33391291608263585 5.684341886080802e-14
0.3401217716859584 2.842170943040401e-14
0.3462298992556263 1.4210854715202004e-14
0.3522401660334798 7.105427357601002e-15
0.35815598919380154 3.552713678800501e-15
0.3639813401880719 1.7763568394002505e-15
0.36972074843957237 8.881784197001252e-16
0.37537930438029204 4.440892098500626e-16
0.3809626618253559 2.220446049250313e-16
0.3864770396782905 1.1102230246251565e-16
0.39192922296359395 5.551115123125783e-17
0.3973265631811824 2.7755575615628914e-17
0.4026769779797336 1.3877787807814457e-17
0.407988950145674 6.938893903907228e-18
0.4132715259049061 3.469446951953614e-18
0.41853431253599455 1.734723475976807e-18
0.423787475292649 8.673617379884035e-19
0.4290417336351378 4.336808689942018e-19
0.4343083567706836 2.168404344971009e-19
0.43959915850242803 1.0842021724855044e-19
0.4449264913888163 5.421010862427522e-20
0.45030324021443524 2.710505431213761e-20
0.455742814774603 1.3552527156068805e-20
0.46125914197652784 6.776263578034403e-21
0.46686665726031534 3.3881317890172014e-21
0.47258029534370233 1.6940658945086007e-21
0.4784154802953233 8.470329472543003e-22
0.48438811494130024 4.235164736271502e-22
0.49051456961085627 2.117582368135751e-22
0.49681167022771666 1.0587911840678754e-22
0.5032966857535152 5.293955920339377e-23
0.5099873149910478 2.6469779601696886e-23
