8.0 5.0
7.987570527594594 5.27280458692654
7.950385104901226 5.543348629129568
7.888751862043398 5.809390313471072
7.8031815114820136 6.0687251347682505
7.694383116091088 6.319204163017718
7.5632582136394655 6.5587518501063
7.410893346364935 6.785383228456369
7.238551057543057 6.9972203590923225
7.047659429655963 7.192507892834373
6.839800250851149 7.369627615674675
6.616695907746727 7.527111857808235
6.380195113193457 7.663655655207125
6.132257587257843 7.778127562963415
5.874937818364475 7.869579030798004
5.610368039157901 7.937252263046968
5.340740558151424 7.980586497995093
5.068289593568317 7.999222654524047
4.795272759905988 7.993006307571617
4.523952360631246 7.961988967746409
4.2565766420213 7.906427654494719
3.9953611634870416 7.8267827663564615
3.7424704387500087 7.7237142659578675
3.500000000000001 7.598076211353316
3.2699590336553985 7.450909679031326
3.054253731611732 7.2834341372268945
2.8546714959353015 7.097037341023647
2.672866127886741 6.8932638329781595
2.510344124002925 6.6738021445539
2.3684521927922173 6.440470804417747
2.2483660954836413 6.195203269538725
2.1510809032990426 5.940031903954647
2.077402751979563 5.677071137963631
2.0279421618910076 5.40849994728874
2.0031089790598173 5.1365437973988906
2.0031089790598173 4.86345620260111
2.0279421618910076 4.591500052711261
2.077402751979563 4.322928862036369
2.151080903299042 4.059968096045354
2.2483660954836404 3.804796730461276
2.368452192792217 3.559529195582254
2.5103441240029243 3.3261978554461002
2.6728661278867403 3.106736167021842
2.8546714959353015 2.902962658976355
3.054253731611731 2.7165658627731073
3.2699590336553985 2.5490903209686744
3.4999999999999987 2.401923788646685
3.742470438750008 2.2762857340421325
3.995361163487041 2.173217233643539
4.256576642021298 2.0935723455052817
4.523952360631246 2.038011032253591
4.795272759905986 2.0069936924283827
5.068289593568318 2.0007773454759525
5.340740558151424 2.019413502004906
5.6103680391579 2.062747736953031
5.874937818364475 2.130420969201996
6.132257587257842 2.221872437036584
6.380195113193454 2.3363443447928733
6.616695907746726 2.472888142191765
6.839800250851148 2.6303723843253235
7.04765942965596 2.8074921071656265
7.238551057543056 3.002779640907678
7.410893346364933 3.2146167715436293
7.5632582136394655 3.4412481498937
7.694383116091088 3.6807958369822815
7.803181511482013 3.9312748652317477
7.888751862043398 4.190609686528926
7.950385104901225 4.456651370870431
7.987570527594594 4.72719541307346
