0.5574806860551828 150 0.5
0.204819686800895 150 0.25
0.07114392244593593 150 0.125
0.028023266219239354 150 0.0625
0.01605846383296048 150 0.03125
0.012487397464578666 150 0.015625
0.011464876957494404 150 0.0078125
0.01303206562266965 150 0.00390625
0.015282326621923954 150 0.001953125
0.018290827740492146 150 0.0009765625
0.021897091722595043 150 0.00048828125
0.025888739746457792 150 0.000244140625
0.03030932140193882 150 0.0001220703125
0.03514690529455624 150 6.103515625e-05
0.04030484712900815 150 3.0517578125e-05
0.04581655480984349 150 1.52587890625e-05
0.05172259507829957 150 7.62939453125e-06
0.05798657718120812 150 3.814697265625e-06
0.06460850111856846 150 1.9073486328125e-06
0.07163668903803125 150 9.5367431640625e-07
0.078926174496644 150 4.76837158203125e-07
0.08662192393736001 150 2.384185791015625e-07
0.09467561521252814 150 1.1920928955078125e-07
0.10308724832214734 150 5.960464477539063e-08
0.11185682326621918 150 2.9802322387695312e-08
0.1209843400447426 150 1.4901161193847656e-08
0.13046979865771782 150 7.450580596923828e-09
0.14031319910514517 150 3.725290298461914e-09
0.150514541387025 150 1.862645149230957e-09
0.16107382550335547 150 9.313225746154785e-10
0.17199105145413887 150 4.656612873077393e-10
0.18326621923937397 150 2.3283064365386963e-10
0.19489932885906117 150 1.1641532182693481e-10
0.20689038031319829 150 5.820766091346741e-11
0.21923937360179035 150 2.9103830456733704e-11
0.2319463087248325 150 1.4551915228366852e-11
0.2450111856823268 150 7.275957614183426e-12
0.25843400447427384 150 3.637978807091713e-12
0.27221476510067083 150 1.8189894035458565e-12
0.2863534675615209 150 9.094947017729282e-13
0.30085011185682414 150 4.547473508864641e-13
0.315704697986576 150 2.2737367544323206e-13
0.3309172259507841 150 1.1368683772161603e-13
0.34648769574944005 150 5.684341886080802e-14
0.3624161073825504 150 2.842170943040401e-14
0.37870246085011255 150 1.4210854715202004e-14
0.395346756152124 150 7.105427357601002e-15
0.41234899328858937 150 3.552713678800501e-15
0.42970917225950717 150 1.7763568394002505e-15
0.4474272930648767 150 8.881784197001252e-16
0.4655033557046978 150 4.440892098500626e-16
0.4839373601789704 150 2.220446049250313e-16
0.5027293064876946 150 1.1102230246251565e-16
0.5218791946308713 150 5.551115123125783e-17
0.5413870246085011 150 2.7755575615628914e-17
0.5612527964205807 150 1.3877787807814457e-17
0.5814765100671146 150 6.938893903907228e-18
0.6020581655481 150 3.469446951953614e-18
0.622997762863534 150 1.734723475976807e-18
0.6442953020134219 150 8.673617379884035e-19
0.6659507829977642 150 4.336808689942018e-19
0.6879642058165555 150 2.168404344971009e-19
0.7103355704697979 150 1.0842021724855044e-19
0.7330648769574959 150 5.421010862427522e-20
0.7561521252796413 150 2.710505431213761e-20
0.7795973154362447 150 1.3552527156068805e-20
0.8034004474272932 150 6.776263578034403e-21
0.8275615212527931 150 3.3881317890172014e-21
0.8520805369127517 150 1.6940658945086007e-21
0.8769574944071614 150 8.470329472543003e-22
0.9021923937360165 150 4.235164736271502e-22
0.92778523489933 150 2.117582368135751e-22
0.9537360178970887 150 1.0587911840678754e-22
0.9800447427293072 150 5.293955920339377e-23
0.9933333333333364 150 2.6469779601696886e-23
