0.504028970115648 0.5358804910211852 7 0.4478316017648071
0.8282005521944816 0.5501927884495315 5 0.05925401010164155
0.548934296703247 0.0676619780045179 13 0.12452164857079862
0.6478323534814859 0.772314166979738 13 0.8443491430834155
0.5340446737667888 0.3864057234732865 5 0.35371122210472616
0.4455816367347053 0.4913811883477617 5 0.5227087528277541
0.8087580294679698 0.5572721193113126 7 0.2421945512207323
0.7583211937882826 0.39240707128236796 5 0.6014238032849352
0.1528886411480127 0.4881998740171911 5 0.536562774024223
0.24803950241610817 0.11492450094771367 5 0.42815970323490815
